job_id,job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details,salary data provide by
529,Data Analyst - Power BI (10-15 yrs),Talpro,10-15 Yrs,10,15,,,,"Mumbai, Kolkata",5,hirist,4,5,"Data Analyst, Data Analytics, Power BI",
548,Data Analyst - Power BI,Creative Synergies Consulting India Pvt. Ltd.,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,365,Naukri,4.1,371,"power bi, Data Analyst, SQL",
550,Data Analyst - Power BI,Creative Synergies Consulting India Pvt. Ltd.,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,365,Naukri,4.1,371,"power bi, Data Analyst, SQL",
892,Data Analyst - Power BI,Gramener IT Services,5-10 Yrs,5,10,,,,Hyderabad / Secunderabad,300,Naukri,3.5,6,"SAP, GCP, CMIS",
893,Data Analyst - Power BI,Gramener IT Services,5-10 Yrs,5,10,,,,"Bangalore / Bengaluru, Coimbatore, Hyderabad / Secunderabad",300,Naukri,3.5,6,"Web designing, Web development, Usability testing",
894,Data Analyst - Power BI,Gramener IT Services,5-9 Yrs,5,9,,,,"Bangalore / Bengaluru, Coimbatore, Hyderabad / Secunderabad",300,Naukri,3.5,6,"Application development, MIN",
801,Data Analyst - Power BI,Beinex Consulting,1-3 Yrs,1,3,,,,Cochin/Ernakulam/Kochi,90,Naukri,3.4,23,"Data Analyst, power bi",
1033,Data Analyst - Portfolio Management/Acquisition (Credit Risk),Outsized South Africa (pty) Ltd,6-10 Yrs,6,10, 2 - 42L/yr (AmbitionBox estimate),200000,4200000,Mumbai,12,Naukri,,,"Portfolio Management, SAS, Hadoop",Estimated by Ambition Box
1133,Data Analyst - OWS,D2N SOLUTIONS,5-9 Yrs,5,9, 2.2 - 15L/yr (AmbitionBox estimate),220000,1500000,Pune,23,Naukri,,,"Screening, EDQ, Oracle Watch",Estimated by Ambition Box
292,Data Analyst - Oracle NetSuite,Global Pharma Tek,3-5 Yrs,3,5,,,,Bangalore / Bengaluru,4,Naukri,3.3,21,"SAP FICO, Fixed assets, FSCM",
754,Data Analyst - Operations,Apna Recruiter,1-2 Yrs,1,2, 13 - 10L/yr (AmbitionBox estimate),1300000,1000000,Bangalore / Bengaluru,150,Naukri,3.2,145,"CRM, Data analysis, SQL",Estimated by Ambition Box
1348,Data Analyst - Online/Internet (1-3 yrs),Meyrahkee Advisors Private Limited,1-3 Yrs,1,3,,,,Bangalore / Bengaluru,60,iimjobs,,,"SQL, Data Analytics, Data Modeling",
920,Data Analyst - NBFC (7-15 yrs),The BIG Advantage,7-15 Yrs,7,15,,,,Mumbai,3,iimjobs,,,"Data Analytics, Analytics, Data Science",
435,Data Analyst - NA Mobility,Arcadis Consulting India Pvt. Ltd,2-5 Yrs,2,5,,,,"Bangalore / Bengaluru, Hyderabad / Secunderabad",330,Naukri,4.2,191,"Qualitative research, Process automation, RDBMS",
386,Data Analyst - Mohammed Enterprises Tanzania Ltd (METL)- Dubai,Mohammed Enterprises Tanzania Ltd (metl),2-6 Yrs,2,6,,,,Dubai/Uae,18,Naukri,3.8,57,"Financial Analysis, erp, Financial Reporting",
1458,Data Analyst - MIS Report,Diverse Lynx,8-10 Yrs,8,10, 3 - 18.6L/yr (AmbitionBox estimate),300000,1860000,Pune,365,Naukri,,,"MIS reporting, Data Analyst, Accounting",Estimated by Ambition Box
1182,Data Analyst - MIS - Mutual Fund (5-6 yrs),Arin Consultancy Pvt. Ltd.,5-6 Yrs,5,6,,,,Mumbai,30,iimjobs,3,1,"Analytics, Data Analytics, Consulting - BFSI",
1345,Data Analyst - MIS - BFSI (5-6 yrs),Arin Consultancy Pvt. Ltd.,5-6 Yrs,5,6,,,,Mumbai,60,iimjobs,3,1,"Data Analytics, Analytics, MIS",
349,Data Analyst - Marketing,NEC SOFTWARE SOLUTIONS (INDIA) PRIVATE LIMITED,5-8 Yrs,5,8,,,,Mumbai,23,Naukri,3.9,134,"R, BI, Data Analysis",
1010,Data Analyst - Manufacturing - Delhi / NCR,Symbiosis Management Consultants,2-7 Yrs,2,7, 0.1 - 60L/yr (AmbitionBox estimate),10000,6000000,Delhi/Ncr,10,Naukri,,,"Artificial Intelligence, Data Visualization, Machine Learning",Estimated by Ambition Box
400,Data Analyst - Machine/Deep Learning Algorithms (2-9 yrs),Huquo Consulting,2-9 Yrs,2,9,,,,"Delhi ncr, Gurgaon / Gurugram",2,hirist,3.8,14,"Data Analytics, Data Analyst, Machine Learning",
1206,Data Analyst - Looker Studio Expert,Jay Consulting,2-7 Yrs,2,7, 3 - 7L/yr,300000,700000,Jaipur,30,Naukri,,,"Google Data Studio, Power Bi, Excel Dashboards",Salary Listed by Company
1042,Data Analyst - IT Service Based - Chennai/Bangalore,GenNext India Private Limited,2-6 Yrs,2,6, 10 - 16L/yr,1000000,1600000,"Chennai, Bangalore Rural",13,Naukri,,,"Develop, Implementing, Data Analytics",Salary Listed by Company
712,Data Analyst - IT (4-10 yrs),Resource Tree Global Services,4-10 Yrs,4,10,,,,"Mumbai, Bangalore / Bengaluru, Hyderabad / Secunderabad
+3 more",7,iimjobs,5,1,"Data Analytics, Analytics, Data Visualization",
499,Data Analyst - Investment Bank (1-3 yrs),Upgrad Rekrut,1-3 Yrs,1,3,,,,Mumbai,21,iimjobs,3.5,44,"Data Analytics, Analytics, Consulting - BFSI",
964,Data Analyst - Insurance (2-6 yrs),Serving Skill,2-6 Yrs,2,6,,,,Mumbai,7,iimjobs,,,"Analytics, Data Analytics, Consulting - BFSI",
602,Data Analyst - Insights,True Caller,1-3 Yrs,1,3,,,,Bangalore / Bengaluru,60,Naukri,4,19,"SQL, Data mining, Health insurance",
274,Data Analyst - Immediate Joiner - Andheri,Millennium Organisation,0-3 Yrs,0,3, 1.25 - 2.5L/yr,125000,250000,Mumbai,5,Naukri,3.4,25,"Formulas, Advanced Excel, Calculation",Salary Listed by Company
411,Data Analyst - Immediate Joiner - Andheri,Millennium Organisation,0-3 Yrs,0,3, 1.25 - 2.5L/yr,125000,250000,Mumbai,29,Naukri,3.4,25,"Formulas, Advanced Excel, Calculation",Salary Listed by Company
734,Data Analyst - Imaginarium,Imaginarium India Pvt Ltd,2-5 Yrs,2,5, 6 - 10L/yr (AmbitionBox estimate),600000,1000000,Mumbai,365,Naukri,3.7,34,"Data analysis, Interpersonal skills, Investor relations",Estimated by Ambition Box
82,Data Analyst - HR,JSW Steel,8-13 Yrs,8,13,,,,Navi Mumbai,19,Naukri,4,4900,"Data Analytics, HR Analytics",
341,Data Analyst - Hadoop/Hive (4-5 yrs),Protiviti India Member Private limited,4-5 Yrs,4,5,,,,Bangalore / Bengaluru,30,hirist,3.3,242,"Data Analyst, Data Analytics, Analytics",
708,Data Analyst - Hadoop/Big Data Platform (9-12 yrs),TD NEWTON,9-12 Yrs,9,12,,,,Mumbai,30,hirist,2.7,33,"Data Analyst, Data Analytics, Data Profiling",
427,Data Analyst - Global Support,Siemens Limited,1-4 Yrs,1,4,,,,Thane,90,Naukri,4.2,4200,"Business intelligence, Logistics, Data Analyst",
518,Data Analyst - Global Consulting Firm - Dashboards/Coding Macros - Contractual Role (2-10 yrs),Outsized India Private Limited,,,,,,,,4,iimjobs,4.2,4,,
603,Data Analyst - Global Consulting Firm - Contractual Role (1-5 yrs),Outsized India Private Limited,1-5 Yrs,1,5,,,,Mumbai,19,iimjobs,4.2,4,"Data Analytics, Data Visualization, Data Science",
516,Data Analyst - Financial Business (5-10 yrs),RightMatch,5-10 Yrs,5,10,,,,Mumbai,30,iimjobs,4.2,7,"Data Analytics, Consulting - BFSI, Analytics",
406,Data Analyst - ETL/Data Warehousing (3-6 yrs),Www.Huquo.com,3-6 Yrs,3,6,,,,Gurgaon / Gurugram,2,hirist,3.8,14,"Data Analyst, Data Analytics, Data Warehousing",
41,Data Analyst - Energy & Sustainability,CBRE,5-10 Yrs,5,10, 10 - 20L/yr,1000000,2000000,"Mumbai Suburbs, Mumbai, Mumbai",27,Naukri,4.2,3400,"Energy Management, Data Analysis, Energy Audit",Salary Listed by Company
846,Data Analyst - DS (Quantum),m360 Research,5-7 Yrs,5,7,,,,Bangalore / Bengaluru,210,Naukri,4.1,17,"Data validation, ISO, Healthcare",
513,Data Analyst - Data Visualization (3-8 yrs),HuQuo Consulting Pvt. Ltd.,3-8 Yrs,3,8,,,,Gurgaon / Gurugram,16,hirist,3.8,14,"Data Analyst, Data Analytics, Data Visualization",
1342,Data Analyst - Data Quality & Governance (2-4 yrs),D Square Consulting Services Pvt Ltd,2-4 Yrs,2,4,,,,Bangalore / Bengaluru,60,hirist,1,1,"Data Analyst, Data Analytics, Data Quality",
287,Data Analyst - Data Modeling & Visualization (1-17 yrs),Aricent,1-17 Yrs,1,17,,,,"Hyderabad / Secunderabad, Gujarat, Kerala
+8 more",4,hirist,3.6,2000,"Data Analyst, Data Analytics, Data Visualization",
517,Data Analyst - Dashboard Design (2-5 yrs),OUTSIZED INDIA PRIVATE LIMITED,,,,,,,,4,hirist,4.2,4,,
11,Data Analyst - Cx,IDFC FIRST Bank,2-5 Yrs,2,5,,,,"Chennai, Pune, New Delhi
+4 more",9,Naukri,4.5,2300,"Test strategy, Analytical, Banking",
1065,Data Analyst - Customer Service,Human Potential Consultant,8-13 Yrs,8,13, 5.1 - 9.2L/yr (AmbitionBox estimate),510000,920000,Mumbai,17,Naukri,,,"Power Bi, Data Management, Data Analysis",Estimated by Ambition Box
789,Data Analyst - Customer Experience,Flutter International,1-4 Yrs,1,4,,,,Gurgaon / Gurugram,10,Naukri,4,1,"Operations Analyst, Senior Executive, Data Analyst",
252,Data Analyst - Contractual role- Bangalore,Protiviti India,3-6 Yrs,3,6, 6 - 10L/yr,600000,1000000,"Bangalore / Bengaluru, Bangalore Rural",25,Naukri,3.4,296,"Tableau, Ab Testing, Python",Salary Listed by Company
401,Data Analyst - Consulting Firm (1-3 yrs),HuQuo Consulting Pvt. Ltd.,1-3 Yrs,1,3,,,,Delhi ncr,2,iimjobs,3.8,14,"Analytics, Data Analytics, Business Intelligence",
1308,Data Analyst - Construction Business (2-5 yrs),The Grand Group - HR Provider,2-5 Yrs,2,5,,,,Delhi ncr,30,iimjobs,,,"Data Analytics, Analytics, Consulting - Real Estate",
1326,Data Analyst - Business Intelligence (5-10 yrs),ARR Recruitment Solutions,5-10 Yrs,5,10,,,,Bangalore / Bengaluru,30,hirist,,,"Data Analyst, Data Analytics, Business Intelligence",
828,Data Analyst - Business Intelligence (4-6 yrs),"Saaki, Argus and Averil Consulting",4-6 Yrs,4,6,,,,"Bangalore / Bengaluru, Chennai, Gurgaon / Gurugram",30,hirist,3.9,6,"Data Analytics, Data Analyst, SQL Server",
983,Data Analyst - Business Intelligence (3-5 yrs),hCapital Business Consulting Private Limited,3-5 Yrs,3,5,,,,"Mumbai, Bangalore / Bengaluru",60,hirist,3.3,29,"Data Analyst, Data Analytics, Azure",
1018,Data Analyst - Business Intelligence (2-4 yrs),ProPMO Services Private Limited,2-4 Yrs,2,4,,,,"Pune, Navi Mumbai, Thane",11,hirist,,,"Data Analyst, Tableau, Business Intelligence",
457,Data Analyst - Business Intelligence (1-3 yrs),HuQuo Consulting Pvt. Ltd.,1-3 Yrs,1,3,,,,Gurgaon / Gurugram,9,hirist,3.8,14,"Data Analyst, Data Analytics, Reporting Tools",
1089,Data Analyst - Business Intelligence,Allegis Group,4-8 Yrs,4,8,,,,Bangalore Rural,19,Naukri,,,"Data Analysis, Tableau, Data Analytics",
488,Data Analyst - BFSI/Healthcare (2-5 yrs),Crescendo Global Leadership Hiring India Private Limited,2-5 Yrs,2,5,,,,Gurgaon / Gurugram,30,iimjobs,4.2,119,"Analytics, Data Analytics, SQL",
290,Data Analyst - BFSI (4-14 yrs),Envista Education,4-14 Yrs,4,14,,,,Mumbai,2,iimjobs,4.6,7,"Data Analytics, Analytics, Predictive Modeling",
512,Data Analyst - Bank (3-5 yrs),Dimensions HRD Consultants,3-5 Yrs,3,5,,,,Delhi ncr,10,iimjobs,3.4,20,"Data Analytics, Analytics, Consulting - BFSI",
1,Data Analyst - Bangalore,Schneider Electric,5-10 Yrs,5,10, 8 - 16L/yr,800000,1600000,"Bangalore / Bengaluru, Bangalore Rural",4,Naukri,4.2,3500,"ERP, SAP, Data Analysis",Salary Listed by Company
164,Data Analyst - Bangalore,Protiviti India,1-2 Yrs,1,2,,,,Bangalore / Bengaluru,3,Naukri,3.4,296,"Excel, Power Bi, Tableau",
342,Data Analyst - B2C (3-6 yrs),Zyoin Web Pvt Ltd,3-6 Yrs,3,6,,,,Bangalore / Bengaluru,30,iimjobs,4,287,"Data Analytics, Analytics, Statistics",
607,Data Analyst - B2C,DAZN Group,3-6 Yrs,3,6,,,,Hyderabad / Secunderabad,90,Naukri,4.5,11,"SQL, Data analysis, IT services",
1138,Data Analyst - Azure (5-9 yrs),Talent join,,,,,,,,24,hirist,,,,
271,Data Analyst - Apprentice (11 months Internship),S&P Capital IQ (India) Pvt. Ltd,,,,,,,,60,First Naukri,4.2,2200,,
377,Data Analyst - Apprentice,S&P Capital IQ (India) Pvt. Ltd,,,,,,,,365,First Naukri,4.2,2200,,
1172,Data Analyst - Apparel Industry@Noida,Talentzq,3-6 Yrs,3,6, 8 - 9.5L/yr,800000,950000,Noida,27,Naukri,,,"Retail Analytics, Power Bi, Data Visualization",Salary Listed by Company
153,"Data Analyst - Andheri,Mumbai @A.T.E.HUBER Envirotech Private Limited.",A T E Enterprises,0-2 Yrs,0,2, 4 - 5L/yr,400000,500000,Mumbai,5,Naukri,4,96,"Data Management, Data Analysis, Data Extraction",Salary Listed by Company
397,Data Analyst - Altreyx & SQL - Acturial Team (1-6 yrs),Huquo Consulting,1-6 Yrs,1,6,,,,Delhi ncr,2,iimjobs,3.8,14,"Analytics, Data Analytics, SQL",
1024,Data Analyst - Advance Excel,Mahasurya Ventures And Co.,3-6 Yrs,3,6, 4 - 6L/yr,400000,600000,Pune,11,Naukri,,,"Data Management, Data Analysis, MIS and Insights",Salary Listed by Company
936,Data Analyst - ABS Investment Research,MG GLOBAL,1-3 Yrs,1,3,,,,Mumbai,30,Naukri,3.6,4,"Customer service, Auditing, Loans",
216,Data Analyst - 1,Capillary Technologies India Pvt. Ltd.,2-5 Yrs,2,5,,,,Bangalore / Bengaluru,12,Naukri,3.5,173,"Statistical programming, Automation, Data analysis",
1498,Data Analyst - 1,DOPTIT PRIVATE LIMITED,1-4 Yrs,1,4,,,,Cochin/Ernakulam/Kochi,365,Naukri,,,"Linux, MS SQL, SQL scripting",
1162,Data Analyst - (For Warehouse OPs) at Andher East.,Job Search,2-7 Yrs,2,7, 0.16 - 1.45L/yr (AmbitionBox estimate),16000,145000,Mumbai,26,Naukri,,,"Sales Dashboard, Power Bi, Coding",Estimated by Ambition Box
614,Data Analyst,Technedge Solutions India,3-6 Yrs,3,6,,,,Gurgaon / Gurugram,18,Naukri,5,2,"Excel, Power Bi, Tableau",
640,Data Analyst,Reubro International,4-6 Yrs,4,6,,,,Cochin/Ernakulam/Kochi,2555,Naukri,5,6,"documentation, data management, data mining",
642,Data Analyst,Reubro International,4-6 Yrs,4,6,,,,Cochin/Ernakulam/Kochi,2920,Naukri,5,6,"documentation, data management, data mining",
643,Data Analyst,Reubro International,4-6 Yrs,4,6,,,,"Cochin/Ernakulam/Kochi, Kochi",2920,Naukri,5,6,"documentation, data management, data mining",
674,Data Analyst,VGMinds TechStudios Pvt Ltd,1-4 Yrs,1,4,,,,Bangalore / Bengaluru,25,Naukri,5,2,Data Analyst,
710,Data Analyst,Kishore Tech Solutions Overseas Pvt Ltd,1-4 Yrs,1,4,,,,Bangalore / Bengaluru,60,Naukri,5,6,"Analyst, Analytical, Programming",
883,Data Analyst,Intuitive Apps,6-11 Yrs,6,11,,,,Gurgaon / Gurugram,240,Naukri,5,4,"Data analysis, UML, Cognos",
1158,Data Analyst,NIG SOFTWARE SOLUTION,3-8 Yrs,3,8,,,,Salem,150,Naukri,5,2,"Troubleshooting, Data analysis, Consulting",
1231,Data Analyst,Facts N Data,3-6 Yrs,3,6,,,,Noida,60,Naukri,5,1,"metadata, python, data analysis",
1234,Data Analyst,Aryavart Institute of Technology,1-3 Yrs,1,3,,,,"Kanpur, Supaul, Patna
+1 more",60,Naukri,5,1,"Data analysis, Data mining, Analytical",
1264,Data Analyst,GyanTU,2-7 Yrs,2,7,,,,"Chennai, Pune, New Delhi
+4 more",60,Naukri,5,1,"Troubleshooting, Data mining, E-learning",
1287,Data Analyst,Fusemachines,1-3 Yrs,1,3,,,,Pune,120,Naukri,5,1,"SQL, MySQL, Project management",
1292,Data Analyst,Ariprus,3-7 Yrs,3,7,,,,Mumbai,1095,Naukri,5,1,C,
1295,Data Analyst,BharatX,1-2 Yrs,1,2,,,,Bangalore / Bengaluru,150,Naukri,5,1,"Data analysis, Process improvement, Analytical",
1299,Data Analyst,Pharmahopers Pvt. Ltd.,0-1 Yrs,0,1,,,,Chennai,300,Naukri,5,1,"Data Analyst, Data entry",
1302,Data Analyst,Augie Pets India Pvt limited,0-3 Yrs,0,3,,,,Bangalore / Bengaluru,365,Naukri,5,1,"Market analysis, data visualization, Data collection",
1303,Data Analyst,Xtreme management solutions,1-2 Yrs,1,2,,,,Bangalore / Bengaluru,365,Naukri,5,1,"Data analysis, SQL, Data processing",
60,Data Analyst,NextComm Corporation India,1-8 Yrs,1,8,,,,"Chennai, Pune, New Delhi
+4 more",30,Naukri,4.9,1200,"data mining, data cleansing, data analysis",
780,Data Analyst,BTree Systems,5-10 Yrs,5,10,,,,Chennai,240,Naukri,4.9,9,"IT training, Data Analyst, Training",
572,Data Analyst,Intelligaia Technologies Pvt. Ltd.,3-4 Yrs,3,4,,,,Panchkula,365,Naukri,4.8,12,"Analytics, Market research, Data analysis",
655,Data Analyst,PradeepIT,5-7 Yrs,5,7,,,,Bangalore / Bengaluru,90,Naukri,4.8,49,"SAP, Adobe, Automation",
656,Data Analyst,PradeepIT,1-3 Yrs,1,3,,,,Bangalore / Bengaluru,90,Naukri,4.8,49,"SAP, CRM, Troubleshooting",
657,Data Analyst,PradeepIT,5-7 Yrs,5,7,,,,Bangalore / Bengaluru,90,Naukri,4.8,49,"Data Analyst, Informatica, Data quality",
658,Data Analyst,PradeepIT,1-3 Yrs,1,3,,,,Bangalore / Bengaluru,90,Naukri,4.8,49,"SAP, Silicon, Adobe",
661,Data Analyst,PradeepIT,1-3 Yrs,1,3,,,,Bangalore / Bengaluru,90,Naukri,4.8,49,"SAP, Silicon, Adobe",
662,Data Analyst,PradeepIT,5-7 Yrs,5,7,,,,Bangalore / Bengaluru,90,Naukri,4.8,49,"SAP, Adobe, Automation",
663,Data Analyst,PradeepIT,1-3 Yrs,1,3,,,,Bangalore / Bengaluru,90,Naukri,4.8,49,"SAP, CRM, Troubleshooting",
664,Data Analyst,PradeepIT,5-7 Yrs,5,7,,,,Bangalore / Bengaluru,90,Naukri,4.8,49,"Data Analyst, Informatica, Data quality",
439,Data Analyst,STP Research,1-4 Yrs,1,4,,,,New Delhi,30,Naukri,4.7,4,Data Analyst,
624,Data Analyst,CVM Solutions,1-2 Yrs,1,2,,,,Hyderabad / Secunderabad,365,Naukri,4.7,9,"Troubleshooting, SQL, Manager Quality Assurance",
625,Data Analyst,supplier.io,3-5 Yrs,3,5, 5.55 - 6L/yr (AmbitionBox estimate),555000,600000,Hyderabad / Secunderabad,365,Naukri,4.7,9,"Troubleshooting, SQL, Manager Quality Assurance",Estimated by Ambition Box
626,Data Analyst,supplier.io,2-5 Yrs,2,5,,,,Hyderabad / Secunderabad,365,Naukri,4.7,9,"Troubleshooting, SQL, Manager Quality Assurance",
628,Data Analyst,CVM Solutions,2-4 Yrs,2,4,,,,Hyderabad / Secunderabad,365,Naukri,4.7,9,"Troubleshooting, SQL, Manager Quality Assurance",
756,Data Analyst,NOVISYNC SOLUTIONS INDIA PRIVATE LIMITED,3-4 Yrs,3,4,,,,Visakhapatnam,30,Naukri,4.7,4,"Data Analyst, Customer service, Backend",
793,Data Analyst,NEXTGEN PROPERTY ADVISER PRIVATE LIMITED.,3-4 Yrs,3,4,,,,Hyderabad / Secunderabad,90,Naukri,4.7,8,"Process improvement, Data mining, PHP",
845,Data Analyst,Anju Software,1-5 Yrs,1,5,,,,Pune,150,Naukri,4.7,7,"Healthcare, SQL, Process improvement",
969,Data Analyst,Essenware Private Limted,1-3 Yrs,1,3,,,,Bangalore / Bengaluru,240,Naukri,4.7,4,"Data analysis, Statistical analysis, data science",
971,Data Analyst,Myyogateacher.com,2-2 Yrs,2,2,,,,Bangalore / Bengaluru,330,Naukri,4.7,4,"SQL, Javascript, XML",
973,Data Analyst,Essenware Private Limted,1-3 Yrs,1,3,,,,Hyderabad / Secunderabad,365,Naukri,4.7,4,"Support Analyst, Data Analyst",
974,Data Analyst,Essenware Private Limted,1-3 Yrs,1,3,,,,Mumbai,365,Naukri,4.7,4,"Support Analyst, Data Analyst",
976,Data Analyst,Essenware Private Limted,1-3 Yrs,1,3,,,,Hyderabad / Secunderabad,365,Naukri,4.7,4,"Coding, Data modeling, spark",
980,Data Analyst,Essenware Private Limted,1-3 Yrs,1,3,,,,Hyderabad / Secunderabad,365,Naukri,4.7,4,"Coding, Data modeling, spark",
209,Data Analyst,Sumeru Digital Solutions,2-6 Yrs,2,6,,,,Bangalore / Bengaluru,6,Naukri,4.6,7,Data Analyst,
601,Data Analyst,Comscore Technologies,1-4 Yrs,1,4,,,,Pune,6,Naukri,4.6,2,"insurance, modeling, software",
696,Data Analyst,Fabzen Technologies Pvt. Ltd.,3-8 Yrs,3,8,,,,Pune,365,Naukri,4.6,69,"Analytical skills, tableau, Machine learning",
699,Data Analyst,Heart It Out,1-3 Yrs,1,3,,,,Remote,300,Naukri,4.6,66,"Internship, Data Analyst, MySQL",
732,Data Analyst,Comscore Technologies,2-4 Yrs,2,4,,,,Pune,24,Naukri,4.6,2,"SAS, Database Queries, SQL Queries",
783,Data analyst,Purpos Planet,1-5 Yrs,1,5,,,,New Delhi,365,Naukri,4.6,13,"MIS, FMCG, Sales analysis",
1110,Data Analyst,P. S International HR Consultants,0-4 Yrs,0,4,,,,Mumbai,365,Naukri,4.6,3,"SQL, Networking, Automation",
1227,Data Analyst,CRE Matrix,0-4 Yrs,0,4,,,,Mumbai,60,Naukri,4.6,2,"Data entry, Leasing, CRE",
105,Data Analyst,Digital Aptech,4-8 Yrs,4,8, 7 - 16L/yr,700000,1600000,Kolkata,13,Naukri,4.5,107,"Data Management, ETL Tool, Data Warehousing Concepts",Salary Listed by Company
194,Data Analyst,CSM Technologies,8-12 Yrs,8,12,,,,New Delhi,30,Naukri,4.5,579,"Coding, Data Analyst, data visualization",
294,Data Analyst,Hindustan Gold Industries,5-10 Yrs,5,10, 4 - 6L/yr,400000,600000,Ahmedabad,24,Naukri,4.5,44,"R, C",Salary Listed by Company
323,Data Analyst,RISKONNECT SERVICES,1-6 Yrs,1,6,,,,Remote,9,Naukri,4.5,12,"Computer science, Automation, Manager Quality Assurance",
451,Data Analyst,DAZN Group,4-8 Yrs,4,8,,,,Hyderabad / Secunderabad,60,Naukri,4.5,11,"SQL, Python, Business intelligence",
493,Data Analyst,Impressico Business Solutions Pvt. Ltd.,3-5 Yrs,3,5, 3.5 - 5L/yr (AmbitionBox estimate),350000,500000,Noida,365,Naukri,4.5,161,"Data entry, Data Analyst, Finance",Estimated by Ambition Box
834,Data Analyst,Legalwiz,1-3 Yrs,1,3,,,,Ahmedabad,365,Naukri,4.5,7,"Coding, Data mining, Business intelligence",
923,Data Analyst,BOMBAY PLAY PRIVATE LIMITED,0-3 Yrs,0,3,,,,Bangalore / Bengaluru,150,Naukri,4.5,6,C,
116,Data Analyst,Nureca Limited,4-6 Yrs,4,6, 3.5 - 6L/yr,350000,600000,Chandigarh,11,Naukri,4.4,123,"Google Sheets, G Suite, Google Apps Script",Salary Listed by Company
269,Data Analyst,Trikon Telesoft Solutions Pvt. Ltd.,1-2 Yrs,1,2,,,,Ahmedabad,30,Naukri,4.4,48,"Billing, Excel, Stock management",
327,Data Analyst,GoComet,1-3 Yrs,1,3,,,,"New Delhi, Gurgaon / Gurugram",24,Naukri,4.4,41,"Data analysis, Data validation, Business analysis",
338,Data Analyst,Nimbus Pipes Ltd,2-3 Yrs,2,3,,,,Jaipur,12,Naukri,4.4,14,"Analytical skills, Data analysis, Data management",
717,Data Analyst,Aryng,1-3 Yrs,1,3,,,,Gurgaon / Gurugram,30,Naukri,4.4,3,"data analytics, data analysis, data science",
718,Data Analyst,Aryng,1-3 Yrs,1,3,,,,Chennai,30,Naukri,4.4,3,"python, ux, data analytics",
719,Data Analyst,Aryng,4-7 Yrs,4,7,,,,New Delhi,30,Naukri,4.4,3,"Hypothesis testing, cloud, Presto",
726,Data Analyst,Aryng,1-3 Yrs,1,3,,,,Bangalore / Bengaluru,30,Naukri,4.4,3,"data analysis, data science, Data management",
727,Data Analyst,Aryng,4-9 Yrs,4,9,,,,Mumbai,30,Naukri,4.4,3,"Presto, A/B Testing, hypothesis testing",
728,Data Analyst,Aryng,1-3 Yrs,1,3,,,,Hyderabad / Secunderabad,30,Naukri,4.4,3,"ux, data analytics, data analysis",
760,Data Analyst,Antarctica Global,1-4 Yrs,1,4,,,,Mumbai,180,Naukri,4.4,24,"Analytical, Windows, Data analysis",
188,Data Analyst,Astral Adhesives,1-3 Yrs,1,3,,,,Ahmedabad,2,Naukri,4.3,683,"Data Modelling, Data Extraction, Data Cleansing",
535,Data Analyst,ANR Software Pvt. Ltd.,2-5 Yrs,2,5,,,,Noida,365,Naukri,4.3,191,"SQL, SAS, Process improvement",
553,Data Analyst,Contus,5-10 Yrs,5,10,,,,Chennai,1095,Naukri,4.3,90,"Computer science, Analytical skills, Data analysis",
784,Data Analyst,"CityInfo Services Pvt. Ltd.,",15-18 Yrs,15,18,,,,Bangalore / Bengaluru,730,Naukri,4.3,26,"Excel, Analytical, Consulting",
836,Data Analyst,Innovative Techhub Private Limited,2-5 Yrs,2,5,,,,Pune,365,Naukri,4.3,14,"Python, Data modeling, Stored procedures",
